type,date,points,position,times
brasileirao_relegation_points,2025-11-05,73.0,1,20
brasileirao_relegation_points,2025-11-05,64.0,4,290
brasileirao_relegation_points,2025-11-05,64.0,5,217
brasileirao_relegation_points,2025-11-05,64.0,6,30
brasileirao_relegation_points,2025-11-05,64.0,3,1
brasileirao_relegation_points,2025-11-05,62.0,5,428
brasileirao_relegation_points,2025-11-05,62.0,4,120
brasileirao_relegation_points,2025-11-05,62.0,6,180
brasileirao_relegation_points,2025-11-05,62.0,7,8
brasileirao_relegation_points,2025-11-05,57.0,7,409
brasileirao_relegation_points,2025-11-05,57.0,6,211
brasileirao_relegation_points,2025-11-05,57.0,8,147
brasileirao_relegation_points,2025-11-05,57.0,5,13
brasileirao_relegation_points,2025-11-05,57.0,9,10
brasileirao_relegation_points,2025-11-05,54.0,8,463
brasileirao_relegation_points,2025-11-05,54.0,9,327
brasileirao_relegation_points,2025-11-05,54.0,7,132
brasileirao_relegation_points,2025-11-05,54.0,6,1
brasileirao_relegation_points,2025-11-05,54.0,10,55
brasileirao_relegation_points,2025-11-05,54.0,11,5
brasileirao_relegation_points,2025-11-05,52.0,9,504
brasileirao_relegation_points,2025-11-05,52.0,10,367
brasileirao_relegation_points,2025-11-05,52.0,8,190
brasileirao_relegation_points,2025-11-05,52.0,11,104
brasileirao_relegation_points,2025-11-05,52.0,12,10
brasileirao_relegation_points,2025-11-05,52.0,7,10
brasileirao_relegation_points,2025-11-05,50.0,10,519
brasileirao_relegation_points,2025-11-05,50.0,12,151
brasileirao_relegation_points,2025-11-05,50.0,11,447
brasileirao_relegation_points,2025-11-05,50.0,13,31
brasileirao_relegation_points,2025-11-05,50.0,8,21
brasileirao_relegation_points,2025-11-05,50.0,9,195
brasileirao_relegation_points,2025-11-05,50.0,14,2
brasileirao_relegation_points,2025-11-05,48.0,11,355
brasileirao_relegation_points,2025-11-05,48.0,12,562
brasileirao_relegation_points,2025-11-05,48.0,13,343
brasileirao_relegation_points,2025-11-05,48.0,14,95
brasileirao_relegation_points,2025-11-05,48.0,10,86
brasileirao_relegation_points,2025-11-05,48.0,15,11
brasileirao_relegation_points,2025-11-05,48.0,9,5
brasileirao_relegation_points,2025-11-05,47.0,12,469
brasileirao_relegation_points,2025-11-05,47.0,13,540
brasileirao_relegation_points,2025-11-05,47.0,14,258
brasileirao_relegation_points,2025-11-05,47.0,11,171
brasileirao_relegation_points,2025-11-05,47.0,15,46
brasileirao_relegation_points,2025-11-05,47.0,10,25
brasileirao_relegation_points,2025-11-05,47.0,9,2
brasileirao_relegation_points,2025-11-05,46.0,14,544
brasileirao_relegation_points,2025-11-05,46.0,13,584
brasileirao_relegation_points,2025-11-05,46.0,15,216
brasileirao_relegation_points,2025-11-05,46.0,12,246
brasileirao_relegation_points,2025-11-05,46.0,11,45
brasileirao_relegation_points,2025-11-05,46.0,10,3
brasileirao_relegation_points,2025-11-05,46.0,16,33
brasileirao_relegation_points,2025-11-05,46.0,17,1
brasileirao_relegation_points,2025-11-05,39.0,18,341
brasileirao_relegation_points,2025-11-05,39.0,19,79
brasileirao_relegation_points,2025-11-05,39.0,17,341
brasileirao_relegation_points,2025-11-05,39.0,16,80
brasileirao_relegation_points,2025-11-05,39.0,15,3
brasileirao_relegation_points,2025-11-05,36.0,19,337
brasileirao_relegation_points,2025-11-05,36.0,17,38
brasileirao_relegation_points,2025-11-05,36.0,18,295
brasileirao_relegation_points,2025-11-05,36.0,20,3
brasileirao_relegation_points,2025-11-05,36.0,16,1
brasileirao_relegation_points,2025-11-05,24.0,20,245
brasileirao_relegation_points,2025-11-05,83.0,1,119
brasileirao_relegation_points,2025-11-05,83.0,2,3
brasileirao_relegation_points,2025-11-05,79.0,2,176
brasileirao_relegation_points,2025-11-05,79.0,1,301
brasileirao_relegation_points,2025-11-05,79.0,3,14
brasileirao_relegation_points,2025-11-05,71.0,3,294
brasileirao_relegation_points,2025-11-05,71.0,4,45
brasileirao_relegation_points,2025-11-05,71.0,2,38
brasileirao_relegation_points,2025-11-05,71.0,1,1
brasileirao_relegation_points,2025-11-05,66.0,4,259
brasileirao_relegation_points,2025-11-05,66.0,5,33
brasileirao_relegation_points,2025-11-05,66.0,3,14
brasileirao_relegation_points,2025-11-05,66.0,6,2
brasileirao_relegation_points,2025-11-05,61.0,5,391
brasileirao_relegation_points,2025-11-05,61.0,6,305
brasileirao_relegation_points,2025-11-05,61.0,4,50
brasileirao_relegation_points,2025-11-05,61.0,7,33
brasileirao_relegation_points,2025-11-05,59.0,6,402
brasileirao_relegation_points,2025-11-05,59.0,5,162
brasileirao_relegation_points,2025-11-05,59.0,7,183
brasileirao_relegation_points,2025-11-05,59.0,8,8
brasileirao_relegation_points,2025-11-05,59.0,4,8
brasileirao_relegation_points,2025-11-05,51.0,9,363
brasileirao_relegation_points,2025-11-05,51.0,11,249
brasileirao_relegation_points,2025-11-05,51.0,10,480
brasileirao_relegation_points,2025-11-05,51.0,8,83
brasileirao_relegation_points,2025-11-05,51.0,7,2
brasileirao_relegation_points,2025-11-05,51.0,12,51
brasileirao_relegation_points,2025-11-05,51.0,13,5
brasileirao_relegation_points,2025-11-05,42.0,15,215
brasileirao_relegation_points,2025-11-05,42.0,16,506
brasileirao_relegation_points,2025-11-05,42.0,17,292
brasileirao_relegation_points,2025-11-05,42.0,18,51
brasileirao_relegation_points,2025-11-05,42.0,14,22
brasileirao_relegation_points,2025-11-05,42.0,13,1
brasileirao_relegation_points,2025-11-05,38.0,19,123
brasileirao_relegation_points,2025-11-05,38.0,17,206
brasileirao_relegation_points,2025-11-05,38.0,18,360
brasileirao_relegation_points,2025-11-05,38.0,16,19
brasileirao_relegation_points,2025-11-05,53.0,9,416
brasileirao_relegation_points,2025-11-05,53.0,10,185
brasileirao_relegation_points,2025-11-05,53.0,8,348
brasileirao_relegation_points,2025-11-05,53.0,7,59
brasileirao_relegation_points,2025-11-05,53.0,11,22
brasileirao_relegation_points,2025-11-05,25.0,20,229
brasileirao_relegation_points,2025-11-05,85.0,1,29
brasileirao_relegation_points,2025-11-05,72.0,2,93
brasileirao_relegation_points,2025-11-05,72.0,3,309
brasileirao_relegation_points,2025-11-05,72.0,4,23
brasileirao_relegation_points,2025-11-05,72.0,1,3
brasileirao_relegation_points,2025-11-05,70.0,3,204
brasileirao_relegation_points,2025-11-05,70.0,4,98
brasileirao_relegation_points,2025-11-05,70.0,2,10
brasileirao_relegation_points,2025-11-05,67.0,4,272
brasileirao_relegation_points,2025-11-05,67.0,3,38
brasileirao_relegation_points,2025-11-05,67.0,5,31
brasileirao_relegation_points,2025-11-05,67.0,6,1
brasileirao_relegation_points,2025-11-05,23.0,20,209
brasileirao_relegation_points,2025-11-05,69.0,3,146
brasileirao_relegation_points,2025-11-05,69.0,4,160
brasileirao_relegation_points,2025-11-05,69.0,2,4
brasileirao_relegation_points,2025-11-05,69.0,5,1
brasileirao_relegation_points,2025-11-05,37.0,19,221
brasileirao_relegation_points,2025-11-05,37.0,18,340
brasileirao_relegation_points,2025-11-05,37.0,17,90
brasileirao_relegation_points,2025-11-05,37.0,16,6
brasileirao_relegation_points,2025-11-05,31.0,20,44
brasileirao_relegation_points,2025-11-05,31.0,19,90
brasileirao_relegation_points,2025-11-05,31.0,18,3
brasileirao_relegation_points,2025-11-05,76.0,2,332
brasileirao_relegation_points,2025-11-05,76.0,1,143
brasileirao_relegation_points,2025-11-05,76.0,3,130
brasileirao_relegation_points,2025-11-05,63.0,5,280
brasileirao_relegation_points,2025-11-05,63.0,4,207
brasileirao_relegation_points,2025-11-05,63.0,6,70
brasileirao_relegation_points,2025-11-05,63.0,7,1
brasileirao_relegation_points,2025-11-05,33.0,19,260
brasileirao_relegation_points,2025-11-05,33.0,18,35
brasileirao_relegation_points,2025-11-05,33.0,20,10
brasileirao_relegation_points,2025-11-05,21.0,20,177
brasileirao_relegation_points,2025-11-05,75.0,2,301
brasileirao_relegation_points,2025-11-05,75.0,3,153
brasileirao_relegation_points,2025-11-05,75.0,1,64
brasileirao_relegation_points,2025-11-05,22.0,20,222
brasileirao_relegation_points,2025-11-05,34.0,19,295
brasileirao_relegation_points,2025-11-05,34.0,18,84
brasileirao_relegation_points,2025-11-05,34.0,17,2
brasileirao_relegation_points,2025-11-05,34.0,20,2
brasileirao_relegation_points,2025-11-05,30.0,20,69
brasileirao_relegation_points,2025-11-05,30.0,19,69
brasileirao_relegation_points,2025-11-05,30.0,18,2
brasileirao_relegation_points,2025-11-05,60.0,6,373
brasileirao_relegation_points,2025-11-05,60.0,5,260
brasileirao_relegation_points,2025-11-05,60.0,4,35
brasileirao_relegation_points,2025-11-05,60.0,7,119
brasileirao_relegation_points,2025-11-05,60.0,8,4
brasileirao_relegation_points,2025-11-05,80.0,1,261
brasileirao_relegation_points,2025-11-05,80.0,2,75
brasileirao_relegation_points,2025-11-05,32.0,19,178
brasileirao_relegation_points,2025-11-05,32.0,20,13
brasileirao_relegation_points,2025-11-05,32.0,18,14
brasileirao_relegation_points,2025-11-05,26.0,20,219
brasileirao_relegation_points,2025-11-05,20.0,20,77
brasileirao_relegation_points,2025-11-05,65.0,4,268
brasileirao_relegation_points,2025-11-05,65.0,5,135
brasileirao_relegation_points,2025-11-05,65.0,3,8
brasileirao_relegation_points,2025-11-05,65.0,6,6
brasileirao_relegation_points,2025-11-05,84.0,1,113
brasileirao_relegation_points,2025-11-05,84.0,2,6
brasileirao_relegation_points,2025-11-05,29.0,20,98
brasileirao_relegation_points,2025-11-05,29.0,19,19
brasileirao_relegation_points,2025-11-05,86.0,1,24
brasileirao_relegation_points,2025-11-05,82.0,2,21
brasileirao_relegation_points,2025-11-05,82.0,1,193
brasileirao_relegation_points,2025-11-05,27.0,20,199
brasileirao_relegation_points,2025-11-05,18.0,20,25
brasileirao_relegation_points,2025-11-05,17.0,20,4
brasileirao_relegation_points,2025-11-05,19.0,20,38
brasileirao_relegation_points,2025-11-05,87.0,1,13
brasileirao_relegation_points,2025-11-05,89.0,1,2
brasileirao_relegation_points,2025-11-06,79.0,1,303
brasileirao_relegation_points,2025-11-06,79.0,2,185
brasileirao_relegation_points,2025-11-06,79.0,3,10
brasileirao_relegation_points,2025-11-06,78.0,2,287
brasileirao_relegation_points,2025-11-06,78.0,1,241
brasileirao_relegation_points,2025-11-06,78.0,3,22
brasileirao_relegation_points,2025-11-06,70.0,3,204
brasileirao_relegation_points,2025-11-06,70.0,4,44
brasileirao_relegation_points,2025-11-06,70.0,2,7
brasileirao_relegation_points,2025-11-06,63.0,4,279
brasileirao_relegation_points,2025-11-06,63.0,6,79
brasileirao_relegation_points,2025-11-06,63.0,5,345
brasileirao_relegation_points,2025-11-06,63.0,7,4
brasileirao_relegation_points,2025-11-06,62.0,5,400
brasileirao_relegation_points,2025-11-06,62.0,7,17
brasileirao_relegation_points,2025-11-06,62.0,6,197
brasileirao_relegation_points,2025-11-06,62.0,4,181
brasileirao_relegation_points,2025-11-06,62.0,8,1
brasileirao_relegation_points,2025-11-06,61.0,6,316
brasileirao_relegation_points,2025-11-06,61.0,7,37
brasileirao_relegation_points,2025-11-06,61.0,5,412
brasileirao_relegation_points,2025-11-06,61.0,4,97
brasileirao_relegation_points,2025-11-06,55.0,8,485
brasileirao_relegation_points,2025-11-06,55.0,10,15
brasileirao_relegation_points,2025-11-06,55.0,7,225
brasileirao_relegation_points,2025-11-06,55.0,6,11
brasileirao_relegation_points,2025-11-06,55.0,9,171
brasileirao_relegation_points,2025-11-06,51.0,9,303
brasileirao_relegation_points,2025-11-06,51.0,10,493
brasileirao_relegation_points,2025-11-06,51.0,8,66
brasileirao_relegation_points,2025-11-06,51.0,11,256
brasileirao_relegation_points,2025-11-06,51.0,12,47
brasileirao_relegation_points,2025-11-06,51.0,13,4
brasileirao_relegation_points,2025-11-06,50.0,10,492
brasileirao_relegation_points,2025-11-06,50.0,11,433
brasileirao_relegation_points,2025-11-06,50.0,9,186
brasileirao_relegation_points,2025-11-06,50.0,12,135
brasileirao_relegation_points,2025-11-06,50.0,8,23
brasileirao_relegation_points,2025-11-06,50.0,13,14
brasileirao_relegation_points,2025-11-06,50.0,14,1
brasileirao_relegation_points,2025-11-06,47.0,12,479
brasileirao_relegation_points,2025-11-06,47.0,11,180
brasileirao_relegation_points,2025-11-06,47.0,13,500
brasileirao_relegation_points,2025-11-06,47.0,14,213
brasileirao_relegation_points,2025-11-06,47.0,15,37
brasileirao_relegation_points,2025-11-06,47.0,10,25
brasileirao_relegation_points,2025-11-06,47.0,9,2
brasileirao_relegation_points,2025-11-06,45.0,13,317
brasileirao_relegation_points,2025-11-06,45.0,14,549
brasileirao_relegation_points,2025-11-06,45.0,15,364
brasileirao_relegation_points,2025-11-06,45.0,12,77
brasileirao_relegation_points,2025-11-06,45.0,16,87
brasileirao_relegation_points,2025-11-06,45.0,11,9
brasileirao_relegation_points,2025-11-06,45.0,17,4
brasileirao_relegation_points,2025-11-06,44.0,14,427
brasileirao_relegation_points,2025-11-06,44.0,15,559
brasileirao_relegation_points,2025-11-06,44.0,16,266
brasileirao_relegation_points,2025-11-06,44.0,13,134
brasileirao_relegation_points,2025-11-06,44.0,12,19
brasileirao_relegation_points,2025-11-06,44.0,17,31
brasileirao_relegation_points,2025-11-06,44.0,18,1
brasileirao_relegation_points,2025-11-06,41.0,16,383
brasileirao_relegation_points,2025-11-06,41.0,17,396
brasileirao_relegation_points,2025-11-06,41.0,18,112
brasileirao_relegation_points,2025-11-06,41.0,19,10
brasileirao_relegation_points,2025-11-06,41.0,15,111
brasileirao_relegation_points,2025-11-06,41.0,14,5
brasileirao_relegation_points,2025-11-06,39.0,18,335
brasileirao_relegation_points,2025-11-06,39.0,19,62
brasileirao_relegation_points,2025-11-06,39.0,17,399
brasileirao_relegation_points,2025-11-06,39.0,16,89
brasileirao_relegation_points,2025-11-06,39.0,15,2
brasileirao_relegation_points,2025-11-06,23.0,20,216
brasileirao_relegation_points,2025-11-06,81.0,1,288
brasileirao_relegation_points,2025-11-06,81.0,2,81
brasileirao_relegation_points,2025-11-06,71.0,2,21
brasileirao_relegation_points,2025-11-06,71.0,3,270
brasileirao_relegation_points,2025-11-06,71.0,4,25
brasileirao_relegation_points,2025-11-06,69.0,3,125
brasileirao_relegation_points,2025-11-06,69.0,4,121
brasileirao_relegation_points,2025-11-06,69.0,2,2
brasileirao_relegation_points,2025-11-06,68.0,4,143
brasileirao_relegation_points,2025-11-06,68.0,3,99
brasileirao_relegation_points,2025-11-06,68.0,5,7
brasileirao_relegation_points,2025-11-06,67.0,5,24
brasileirao_relegation_points,2025-11-06,67.0,4,195
brasileirao_relegation_points,2025-11-06,67.0,3,58
brasileirao_relegation_points,2025-11-06,67.0,6,1
brasileirao_relegation_points,2025-11-06,64.0,6,26
brasileirao_relegation_points,2025-11-06,64.0,4,310
brasileirao_relegation_points,2025-11-06,64.0,5,224
brasileirao_relegation_points,2025-11-06,64.0,3,1
brasileirao_relegation_points,2025-11-06,58.0,7,398
brasileirao_relegation_points,2025-11-06,58.0,6,345
brasileirao_relegation_points,2025-11-06,58.0,8,79
brasileirao_relegation_points,2025-11-06,58.0,5,58
brasileirao_relegation_points,2025-11-06,58.0,4,1
brasileirao_relegation_points,2025-11-06,57.0,8,175
brasileirao_relegation_points,2025-11-06,57.0,7,445
brasileirao_relegation_points,2025-11-06,57.0,6,161
brasileirao_relegation_points,2025-11-06,57.0,9,10
brasileirao_relegation_points,2025-11-06,57.0,5,10
brasileirao_relegation_points,2025-11-06,49.0,10,311
brasileirao_relegation_points,2025-11-06,49.0,11,613
brasileirao_relegation_points,2025-11-06,49.0,12,466
brasileirao_relegation_points,2025-11-06,49.0,9,67
brasileirao_relegation_points,2025-11-06,49.0,13,135
brasileirao_relegation_points,2025-11-06,49.0,8,1
brasileirao_relegation_points,2025-11-06,49.0,14,11
brasileirao_relegation_points,2025-11-06,49.0,15,1
brasileirao_relegation_points,2025-11-06,46.0,13,594
brasileirao_relegation_points,2025-11-06,46.0,14,534
brasileirao_relegation_points,2025-11-06,46.0,12,299
brasileirao_relegation_points,2025-11-06,46.0,15,182
brasileirao_relegation_points,2025-11-06,46.0,11,49
brasileirao_relegation_points,2025-11-06,46.0,16,22
brasileirao_relegation_points,2025-11-06,46.0,17,1
brasileirao_relegation_points,2025-11-06,43.0,15,484
brasileirao_relegation_points,2025-11-06,43.0,14,181
brasileirao_relegation_points,2025-11-06,43.0,16,443
brasileirao_relegation_points,2025-11-06,43.0,17,130
brasileirao_relegation_points,2025-11-06,43.0,13,24
brasileirao_relegation_points,2025-11-06,43.0,18,7
brasileirao_relegation_points,2025-11-06,40.0,16,234
brasileirao_relegation_points,2025-11-06,40.0,17,429
brasileirao_relegation_points,2025-11-06,40.0,18,208
brasileirao_relegation_points,2025-11-06,40.0,15,30
brasileirao_relegation_points,2025-11-06,40.0,19,10
brasileirao_relegation_points,2025-11-06,38.0,18,376
brasileirao_relegation_points,2025-11-06,38.0,17,236
brasileirao_relegation_points,2025-11-06,38.0,19,134
brasileirao_relegation_points,2025-11-06,38.0,16,30
brasileirao_relegation_points,2025-11-06,37.0,19,194
brasileirao_relegation_points,2025-11-06,37.0,18,377
brasileirao_relegation_points,2025-11-06,37.0,17,114
brasileirao_relegation_points,2025-11-06,37.0,16,5
brasileirao_relegation_points,2025-11-06,27.0,20,208
brasileirao_relegation_points,2025-11-06,74.0,2,205
brasileirao_relegation_points,2025-11-06,74.0,3,267
brasileirao_relegation_points,2025-11-06,74.0,1,19
brasileirao_relegation_points,2025-11-06,74.0,4,4
brasileirao_relegation_points,2025-11-06,56.0,7,361
brasileirao_relegation_points,2025-11-06,56.0,8,292
brasileirao_relegation_points,2025-11-06,56.0,9,45
brasileirao_relegation_points,2025-11-06,56.0,6,70
brasileirao_relegation_points,2025-11-06,56.0,10,1
brasileirao_relegation_points,2025-11-06,56.0,5,2
brasileirao_relegation_points,2025-11-06,53.0,8,324
brasileirao_relegation_points,2025-11-06,53.0,7,25
brasileirao_relegation_points,2025-11-06,53.0,9,423
brasileirao_relegation_points,2025-11-06,53.0,10,138
brasileirao_relegation_points,2025-11-06,53.0,11,32
brasileirao_relegation_points,2025-11-06,53.0,12,2
brasileirao_relegation_points,2025-11-06,48.0,13,318
brasileirao_relegation_points,2025-11-06,48.0,10,93
brasileirao_relegation_points,2025-11-06,48.0,12,509
brasileirao_relegation_points,2025-11-06,48.0,11,362
brasileirao_relegation_points,2025-11-06,48.0,14,68
brasileirao_relegation_points,2025-11-06,48.0,9,8
brasileirao_relegation_points,2025-11-06,48.0,15,4
brasileirao_relegation_points,2025-11-06,48.0,8,1
brasileirao_relegation_points,2025-11-06,35.0,19,309
brasileirao_relegation_points,2025-11-06,35.0,18,176
brasileirao_relegation_points,2025-11-06,35.0,17,8
brasileirao_relegation_points,2025-11-06,35.0,20,1
